igdb_id,name,summary,description,url,artwork_hash,screenshot_hash
231235,Sweet Bakery Tycoon: Premium Edition,"Start your baking career and prepare some delicious cakes for your clients, using a whole set of creams, fruits, and decorations.","Title: ""Sweet Bakery Tycoon: Premium Edition"" Summary: Start your baking career and prepare some delicious cakes for your clients, using a whole set of creams, fruits, and decorations. Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle, Simulator, Strategy, Adventure. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/sweet-bakery-tycoon-premium-edition,ar22ii,sckibz
231259,Merge Your Room: Extended Edition,"After a day of fun and games with friends and family, it's time to clean it all up! Find pairs of items scattered around the apartment and merge them, putting them in their places. Every day there are more toys, so finding them becomes even more difficult! Will you manage to collect more of them than your friends?

Includes Toys Pack.","Title: ""Merge Your Room: Extended Edition"" Summary: After a day of fun and games with friends and family, it's time to clean it all up! Find pairs of items scattered around the apartment and merge them, putting them in their places. Every day there are more toys, so finding them becomes even more difficult! Will you manage to collect more of them than your friends?

Includes Toys Pack. Released on Dec 23, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Puzzle. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/merge-your-room-extended-edition,ar22jb,sckifl
231042,Cats Puzzle,This is a cat puzzle game for all ages. It's a fun game that will improve your reasoning and intellectual ability.,"Title: ""Cats Puzzle"" Summary: This is a cat puzzle game for all ages. It's a fun game that will improve your reasoning and intellectual ability. Released on Dec 24, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/cats-puzzle--1,ar22h8,scki8m
231040,Mini Golf & Pool Bundle,"The Bundle includes:
- Pocket Mini Golf: a hit with over half a milion downloads, it mixes classic golf gameplay with crazy obstacles;
- Pocket Mini Golf 2: a sequel to surpass the original, it lets you explore 4 worlds and 5 game modes with customables and trophies;
- Pocket Pool: this game is bonkers and it is a banana... or a pirate ship. Or a watermelon. Relax at our new cool pool!","Title: ""Mini Golf & Pool Bundle"" Summary: The Bundle includes:
- Pocket Mini Golf: a hit with over half a milion downloads, it mixes classic golf gameplay with crazy obstacles;
- Pocket Mini Golf 2: a sequel to surpass the original, it lets you explore 4 worlds and 5 game modes with customables and trophies;
- Pocket Pool: this game is bonkers and it is a banana... or a pirate ship. Or a watermelon. Relax at our new cool pool! Released on Dec 25, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Adventure, Arcade. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/mini-golf-and-pool-bundle,ar22bc,sckh46
220477,Quest Hunter: Strangewood,"Strangewood is a story addition to Quest Hunter. Explore new locations, fight with new enemies, solve puzzles with new mechanics. Level up new skills and get new weapons and equipment. Play alone or together with your old and new friends!","Title: ""Quest Hunter: Strangewood"" Summary: Strangewood is a story addition to Quest Hunter. Explore new locations, fight with new enemies, solve puzzles with new mechanics. Level up new skills and get new weapons and equipment. Play alone or together with your old and new friends! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player, Co-operative. Genres: Role-playing (RPG), Adventure, Indie. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/quest-hunter-strangewood,ar22ge,scj8ds
231029,Super Puzzle Pack 2,Super Puzzle Pack 2 brings together 800+ unique puzzles played across six different puzzle types. Play solo or with family and friends up to 4 players.,"Title: ""Super Puzzle Pack 2"" Summary: Super Puzzle Pack 2 brings together 800+ unique puzzles played across six different puzzle types. Play solo or with family and friends up to 4 players. Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Puzzle, Card & Board Game. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/super-puzzle-pack-2,ar22ay,sckh28
231038,Supreme Car Race on Highway Simulator: Ultimate Driving Games Poly Experience,Welcome to Supreme Car Race on Highway Simulator! Let's see how good are you. Get your favorite car and get on the road!,"Title: ""Supreme Car Race on Highway Simulator: Ultimate Driving Games Poly Experience"" Summary: Welcome to Supreme Car Race on Highway Simulator! Let's see how good are you. Get your favorite car and get on the road! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Racing, Simulator, Arcade. Themes: Action. Player Perspectives: unknown.",https://www.igdb.com/games/supreme-car-race-on-highway-simulator-ultimate-driving-games-poly-experience,ar22ij,sckh3s
231039,ABC Follow Me: Food Festival,"ABC Follow Me is the perfect game for kids to write their first words and learn the alphabet, numbers, foods and English!","Title: ""ABC Follow Me: Food Festival"" Summary: ABC Follow Me is the perfect game for kids to write their first words and learn the alphabet, numbers, foods and English! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Music, Puzzle. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/abc-follow-me-food-festival,ar22ba,sckh3t
231048,Kids Puzzle - 2 in 1 Bundle,Classic jigsaw puzzles for fun and relaxation!,"Title: ""Kids Puzzle - 2 in 1 Bundle"" Summary: Classic jigsaw puzzles for fun and relaxation! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle, Card & Board Game. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/kids-puzzle-2-in-1-bundle,ar22bl,sckh5i
231049,Grabitoons!,Compete with your friends and smack 'em over the head in this physics-based galactic party game for up to four players!,"Title: ""Grabitoons!"" Summary: Compete with your friends and smack 'em over the head in this physics-based galactic party game for up to four players! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Multiplayer. Genres: Indie. Themes: Party. Player Perspectives: unknown.",https://www.igdb.com/games/grabitoons,ar22bn,sckh5o
231056,Everybody's Home Run Derby,Win the home run derby!,"Title: ""Everybody's Home Run Derby"" Summary: Win the home run derby! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Sport. Themes: Action, Party. Player Perspectives: unknown.",https://www.igdb.com/games/everybodys-home-run-derby,ar22h1,scki7m
231066,Street Drag Racing Car Driving Simulator 2022 Games,"Compete with your friends in car drag racing, tuning shows, car driving skills. Feel the extreme car racing experience. Have the fun.","Title: ""Street Drag Racing Car Driving Simulator 2022 Games"" Summary: Compete with your friends in car drag racing, tuning shows, car driving skills. Feel the extreme car racing experience. Have the fun. Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Racing, Simulator, Sport, Arcade. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/street-drag-racing-car-driving-simulator-2022-games,ar22ik,sckici
231067,Pixel Family Fun,Have fun and relax in Pixel Family Fun. Choose from a wide range of drawings and expand your pixel art gallery!,"Title: ""Pixel Family Fun"" Summary: Have fun and relax in Pixel Family Fun. Choose from a wide range of drawings and expand your pixel art gallery! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: Single player. Genres: Puzzle. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/pixel-family-fun,ar22gm,scki5q
231068,Checkers Quest Bundle,Capture them all!,"Title: ""Checkers Quest Bundle"" Summary: Capture them all! Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle, Card & Board Game. Themes: Educational, Party. Player Perspectives: unknown.",https://www.igdb.com/games/checkers-quest-bundle,ar22h9,scki8s
231079,ABC Kids Bundle,"An excellent introduction for children to learning writing, counting, improving motor and visual skills.","Title: ""ABC Kids Bundle"" Summary: An excellent introduction for children to learning writing, counting, improving motor and visual skills. Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: Puzzle. Themes: Educational. Player Perspectives: unknown.",https://www.igdb.com/games/abc-kids-bundle,ar22co,sckhae
231217,Arcade Paradise Coin-Op Pack 1,"Includes the ‘Empathy’, ‘Smoke ‘em’ and ‘CyberDance EuroMix’ DLC packs.","Title: ""Arcade Paradise Coin-Op Pack 1"" Summary: Includes the ‘Empathy’, ‘Smoke ‘em’ and ‘CyberDance EuroMix’ DLC packs. Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/arcade-paradise-coin-op-pack-1,ar22hm,
231219,Jigsaw Masterpieces: Big Cat Friends,"This is the additional puzzle pack for ""Jigsaw Masterpieces"".","Title: ""Jigsaw Masterpieces: Big Cat Friends"" Summary: This is the additional puzzle pack for ""Jigsaw Masterpieces"". Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/jigsaw-masterpieces-big-cat-friends,ar22hp,sckia2
231225,WRC Generations: Citroën C4 WRC 2010,"The most successful car in WRC history. With 3 manufacturers' titles and 4 drivers' titles within a four-year period, it experienced little else except success, thanks to the legendary driver Sébastien Loeb.","Title: ""WRC Generations: Citroën C4 WRC 2010"" Summary: The most successful car in WRC history. With 3 manufacturers' titles and 4 drivers' titles within a four-year period, it experienced little else except success, thanks to the legendary driver Sébastien Loeb. Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/wrc-generations-citroen-c4-wrc-2010,ar22hu,
231260,"Jigsaw Masterpieces: Masterpieces of World - Ukiyo-e, Hokusai's Thirty-Six Views of Mt.Fuji Vol.1","This is the additional puzzle pack for ""Jigsaw Masterpieces"".","Title: ""Jigsaw Masterpieces: Masterpieces of World - Ukiyo-e, Hokusai's Thirty-Six Views of Mt.Fuji Vol.1"" Summary: This is the additional puzzle pack for ""Jigsaw Masterpieces"". Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/jigsaw-masterpieces-masterpieces-of-world-ukiyo-e-hokusais-thirty-six-views-of-mt-dot-fuji-vol-dot-1,ar22jc,sckifq
231262,Jigsaw Masterpieces: Kyoto - Most Beautiful Places in Japan,"This is the additional puzzle pack for ""Jigsaw Masterpieces"".","Title: ""Jigsaw Masterpieces: Kyoto - Most Beautiful Places in Japan"" Summary: This is the additional puzzle pack for ""Jigsaw Masterpieces"". Released on Dec 26, 2022. Publishers: unknown. Platforms: Nintendo Switch. Game Modes: unknown. Genres: unknown. Themes: unknown. Player Perspectives: unknown.",https://www.igdb.com/games/jigsaw-masterpieces-kyoto-most-beautiful-places-in-japan,ar22jd,sckifv
